"event-id","visible","timestamp","location-long","location-lat","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name"
"898",7017150679,TRUE,2015-06-06 16:16:00,101.973731511686,14.5767609863828,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"899",7017150680,TRUE,2015-06-07 06:32:00,101.973731511686,14.5767609863828,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"900",7017150681,TRUE,2015-06-07 11:20:00,101.973731511686,14.5767609863828,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"901",7017150682,TRUE,2015-06-07 15:58:00,101.973731511686,14.5767609863828,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"902",7017150683,TRUE,2015-06-08 10:55:00,101.973731511686,14.5767609863828,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"903",7017150684,TRUE,2015-06-09 09:41:00,101.973731511686,14.5767609863828,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"904",7017150685,TRUE,2015-06-09 17:15:00,101.973731511686,14.5767609863828,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"905",7017150686,TRUE,2015-06-10 07:16:00,101.973731511686,14.5767609863828,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"906",7017150687,TRUE,2015-06-10 12:14:00,101.973731511686,14.5767609863828,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"907",7017150688,TRUE,2015-06-10 16:08:00,101.973731511686,14.5767609863828,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"908",7017150689,TRUE,2015-06-10 19:00:00,101.973731511686,14.5767609863828,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"909",7017150690,TRUE,2015-06-11 07:42:00,101.973731511686,14.5767609863828,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"910",7017150691,TRUE,2015-06-11 11:01:00,101.973731511686,14.5767609863828,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"911",7017150692,TRUE,2015-06-11 18:50:00,101.973731511686,14.5767609863828,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"912",7017150693,TRUE,2015-06-12 07:21:00,101.973731511686,14.5767609863828,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"913",7017150694,TRUE,2015-06-12 17:17:00,101.973731511686,14.5767609863828,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"914",7017150695,TRUE,2015-06-13 07:54:00,101.973731511686,14.5767609863828,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"915",7017150696,TRUE,2015-06-13 12:42:00,101.973731511686,14.5767609863828,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"916",7017150697,TRUE,2015-06-14 08:07:00,101.973731511686,14.5767609863828,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"917",7017150698,TRUE,2015-06-14 17:32:00,101.973731511686,14.5767609863828,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"918",7017150699,TRUE,2015-06-15 07:57:00,101.973731511686,14.5767609863828,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"919",7017150700,TRUE,2015-06-15 17:23:00,101.973731511686,14.5767609863828,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"920",7017150701,TRUE,2015-06-16 10:21:00,101.973731511686,14.5767609863828,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"921",7017150702,TRUE,2015-06-16 21:40:00,101.973731511686,14.5767609863828,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"922",7017150703,TRUE,2015-06-17 07:32:00,101.973854217869,14.576921979281,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"923",7017150704,TRUE,2015-06-17 10:35:00,101.973993405609,14.5769292376744,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"924",7017150705,TRUE,2015-06-17 16:21:00,101.97398231614,14.5767939160809,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"925",7017150706,TRUE,2015-06-18 09:34:00,101.973953175029,14.5780766684597,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"926",7017150707,TRUE,2015-06-18 12:29:00,101.973962082476,14.5780494624589,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"927",7017150708,TRUE,2015-06-18 16:04:00,101.973962082476,14.5780494624589,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"928",7017150709,TRUE,2015-06-18 20:33:00,101.972061929351,14.5760326777486,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"929",7017150710,TRUE,2015-06-19 07:37:00,101.972361396968,14.5748548539754,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"930",7017150711,TRUE,2015-06-19 10:07:00,101.972361396968,14.5748548539754,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"931",7017150712,TRUE,2015-06-19 19:45:00,101.972361396968,14.5748548539754,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"932",7017150713,TRUE,2015-06-20 07:56:00,101.972361396968,14.5748548539754,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"933",7017150714,TRUE,2015-06-20 11:11:00,101.972361396968,14.5748548539754,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"934",7017150715,TRUE,2015-06-20 17:50:00,101.972371152562,14.5748908532935,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"935",7017150716,TRUE,2015-06-21 06:29:00,101.972371152562,14.5748908532935,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"936",7017150717,TRUE,2015-06-21 17:24:00,101.972371152562,14.5748908532935,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"937",7017150718,TRUE,2015-06-21 20:55:00,101.972371152562,14.5748908532935,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"938",7017150719,TRUE,2015-06-22 06:34:00,101.972371152562,14.5748908532935,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"939",7017150720,TRUE,2015-06-22 17:55:00,101.972371152562,14.5748908532935,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"940",7017150721,TRUE,2015-06-24 11:31:00,101.972250023492,14.5748472404165,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"941",7017150722,TRUE,2015-06-24 17:12:00,101.971420529087,14.5759144068617,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"942",7017150723,TRUE,2015-06-25 07:34:00,101.971376111457,14.5760594659485,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"943",7017150724,TRUE,2015-06-25 15:15:00,101.971578743028,14.5759575482476,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"944",7017150725,TRUE,2015-06-25 20:30:00,101.972361396968,14.5748548539754,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"945",7017150726,TRUE,2015-06-26 09:11:00,101.971553352155,14.57613848875,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"946",7017150727,TRUE,2015-06-26 12:22:00,101.971553352155,14.57613848875,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"947",7017150728,TRUE,2015-06-26 19:15:00,101.973914271956,14.5779417010901,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"948",7017150729,TRUE,2015-06-27 08:08:00,101.97703034451,14.5745244654447,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"949",7017150730,TRUE,2015-06-27 10:15:00,101.97703034451,14.5745244654447,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"950",7017150731,TRUE,2015-06-27 16:45:00,101.97703034451,14.5745244654447,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"951",7017150732,TRUE,2015-06-27 18:10:00,101.97703034451,14.5745244654447,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"952",7017150733,TRUE,2015-06-28 07:38:00,101.97744190769,14.5747901443246,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"953",7017150734,TRUE,2015-06-28 16:43:00,101.978927041196,14.575593012134,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"954",7017150735,TRUE,2015-06-28 19:33:00,101.979239990971,14.5747310926932,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"955",7017150736,TRUE,2015-06-29 07:02:00,101.979239990971,14.5747310926932,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"956",7017150737,TRUE,2015-06-29 07:26:00,101.979239990971,14.5747310926932,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"957",7017150738,TRUE,2015-06-29 10:45:00,101.979239990971,14.5747310926932,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"958",7017150739,TRUE,2015-06-29 17:26:00,101.97998239656,14.5747758067252,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"959",7017150740,TRUE,2015-06-29 21:10:00,101.976703747089,14.5750614472518,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"960",7017150741,TRUE,2015-06-30 10:44:00,101.976935643385,14.5750675225081,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"961",7017150742,TRUE,2015-06-30 17:01:00,101.976935643385,14.5750675225081,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"962",7017150743,TRUE,2015-06-30 19:39:00,101.976935643385,14.5750675225081,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"963",7017150744,TRUE,2015-07-02 07:06:00,101.976796578405,14.5750692949555,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"964",7017150745,TRUE,2015-07-02 11:38:00,101.976796578405,14.5750692949555,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"965",7017150746,TRUE,2015-07-02 16:32:00,101.976796578405,14.5750692949555,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"966",7017150747,TRUE,2015-07-03 07:08:00,101.976796578405,14.5750692949555,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"967",7017150748,TRUE,2015-07-03 12:28:00,101.976796578405,14.5750692949555,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"968",7017150749,TRUE,2015-07-03 18:01:00,101.976796578405,14.5750692949555,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"969",7017150750,TRUE,2015-07-04 07:28:00,101.976796578405,14.5750692949555,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"970",7017150751,TRUE,2015-07-04 11:40:00,101.976796578405,14.5750692949555,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"971",7017150752,TRUE,2015-07-04 18:09:00,101.976796578405,14.5750692949555,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"972",7017150753,TRUE,2015-07-05 07:51:00,101.976796578405,14.5750692949555,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"973",7017150754,TRUE,2015-07-05 12:05:00,101.976796578405,14.5750692949555,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"974",7017150755,TRUE,2015-07-05 17:54:00,101.976796578405,14.5750692949555,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"975",7017150756,TRUE,2015-07-06 07:20:00,101.976796578405,14.5750692949555,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"976",7017150757,TRUE,2015-07-06 10:23:00,101.976824755377,14.5750960283379,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"977",7017150758,TRUE,2015-07-06 16:42:00,101.976824755377,14.5750960283379,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"978",7017150759,TRUE,2015-07-07 07:08:00,101.976824755377,14.5750960283379,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"979",7017150760,TRUE,2015-07-07 11:35:00,101.976824755377,14.5750960283379,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"980",7017150761,TRUE,2015-07-07 18:14:00,101.976824755377,14.5750960283379,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"981",7017150762,TRUE,2015-07-08 07:10:00,101.976824755377,14.5750960283379,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"982",7017150763,TRUE,2015-07-08 13:46:00,101.976824755377,14.5750960283379,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"983",7017150764,TRUE,2015-07-08 18:47:00,101.976824755377,14.5750960283379,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"984",7017150765,TRUE,2015-07-09 08:40:00,101.976824755377,14.5750960283379,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"985",7017150766,TRUE,2015-07-09 09:55:00,101.976824755377,14.5750960283379,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"986",7017150767,TRUE,2015-07-09 19:05:00,101.976824755377,14.5750960283379,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"987",7017150768,TRUE,2015-07-10 07:27:00,101.976613271884,14.5745388118053,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"988",7017150769,TRUE,2015-07-10 14:24:00,101.976613271884,14.5745388118053,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"989",7017150770,TRUE,2015-07-10 16:17:00,101.976613271884,14.5745388118053,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"990",7017150771,TRUE,2015-07-10 20:21:00,101.976613271884,14.5745388118053,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"991",7017150772,TRUE,2015-07-11 09:10:00,101.976613271884,14.5745388118053,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"992",7017150773,TRUE,2015-07-11 13:17:00,101.976613271884,14.5745388118053,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
